category,title,description,resource,region,statusWord,message
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Admin Privileges,Ensures no Lambda function available in your AWS account has admin privileges.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Old Runtimes,Ensures Lambda functions are not using out-of-date runtime environments.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda VPC Config,Ensures Lambda functions are created in a VPC.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Public Access,Ensures Lambda functions are not accessible globally,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Code Signing Enabled,Ensure that AWS Lambda functions are configured to use the code signing feature.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Log Groups,Ensures each Lambda function has a valid log group attached to it,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Tracing Enabled,Ensures AWS Lambda functions have active tracing for X-Ray.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Has Tags,Ensure that AWS Lambda functions have tags associated.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Dead Letter Queue,Ensure that AWS Lambda functions are configured to use a Dead Letter Queue.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Enhanced Monitoring Enabled,Ensure that AWS Lambda functions have enhanced monitoring enabled.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Lambda Unique Execution Role,Ensure that AWS Lambda functions do not share the same execution role.,N/A,sa-east-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,us-east-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,us-east-2,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,us-west-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,us-west-2,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-south-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-northeast-3,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ca-central-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-central-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-west-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-west-2,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-west-3,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,eu-north-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-northeast-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-northeast-2,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-southeast-1,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,ap-southeast-2,OK,No Lambda functions found
Lambda,Internet Exposure,Check if Lambda functions are exposed to the internet.,N/A,sa-east-1,OK,No Lambda functions found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,us-east-1,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,us-east-2,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,us-west-2,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,eu-west-1,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,eu-west-2,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,eu-west-3,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,ap-south-1,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,eu-north-1,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,eu-central-1,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,ap-southeast-2,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,ap-southeast-1,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,ap-northeast-2,OK,No Airflow environments found
MWAA,Web Server Public Access,Ensures web access to the Apache Airflow UI in your MWAA environment is not public.,N/A,ap-northeast-1,OK,No Airflow environments found
